c_obs,i_obs
0.0016188597636909831,-0.0022447722518964316
-0.0023841770702621445,-0.009927557833861268
-0.005829321177189347,-0.019267087669275464
-0.012217328957172471,-0.03738158176489707
-0.005522879020048236,-0.0052162916959549105
-0.004060762462051786,0.012536441970063164
0.004943624377525421,0.04096977337115799
0.013408578221521193,0.05985458202750295
0.013656044030583025,0.08793842641574914
0.007105702478355659,0.02421464810736005
0.009236417146317146,0.006259914879717787
0.005922931905591785,-0.0001742895652535408
-0.00016265090636228934,-0.013498355358700736
-0.004611450775821133,-0.053907605180956754
-0.00010240002766683702,-0.010965113939208291
0.0008574538290927252,-0.024859177679297545
0.0031749027289927323,0.01994139456638143
0.0070961275130639835,0.023996608426464252
-0.00015315551516890524,0.009874941855200596
0.0060714029887707546,0.020510455355651942
0.010862086843260984,0.020393534344802077
0.005653090624488989,0.039497082925305765
0.004463034413253236,0.019640729041236215
0.015557329052596753,0.05841990688145998
0.02382641316958218,0.06651513342308617
0.013490517541131715,0.057934169322412785
0.02643901737811201,0.06926675412271295
0.021294442736853728,0.05294555522992645
0.03441911409880221,0.08801311693068924
0.03797355976719989,0.11365083068201717
0.04835195137281326,0.11677162638926389
0.044624501500865894,0.11698176080562678
0.0528536770124228,0.11759890282156142
0.0485770121927157,0.10644930699706989
0.05197204380838527,0.11303391380000169
0.05745419948163858,0.10625056364771929
0.058478465095375194,0.083753893143215
0.06018509087460813,0.07594496318721597
0.04966488601324095,0.040603808907660605
0.050896654329595184,0.03792970084059253
0.05321949542214782,0.03685455342374426
0.054159498234907226,0.01970774971885844
0.047401200495620265,-0.013215717354704684
0.03937784301951793,-0.026543955033871518
0.04288565199397677,-0.03967591046718093
0.034822398683150936,-0.015955125010998952
0.02913792988497793,-0.029854914854212846
0.03754666615972213,-0.006456782188253641
0.03337027002110707,-0.01566181300335521
0.035864235303727954,-0.003610157794806712
0.03589955589010172,0.002785134992014985
0.023079280124576322,-0.02653737359174978
0.022762170809232676,-0.05097133257498522
0.026592275617884208,-0.005875152949687181
0.03574740471102123,0.004879391051779876
0.010742781709301442,-0.06080484319092054
0.011641780156236195,-0.057783464304319555
0.008352533529441254,-0.0632223225559128
0.005736244489706277,-0.08473075785468727
-0.0028522739291176793,-0.10205621931175901
-0.0027677806490004724,-0.07967932161070906
0.005894090800807809,-0.04202265708840199
-0.006110909658252723,-0.04278180182712014
0.00150870297327993,-0.02215618927984993
-0.005328497333536669,-0.07146923842282735
-0.009784201127704287,-0.07855822288247313
-0.014154793018804141,-0.09961029217661976
-0.02625258791752493,-0.10148409562139944
-0.02488451078686324,-0.10881027405602309
-0.02965395228754865,-0.08157441449765379
-0.03521442575148162,-0.07306839938175512
-0.03017031332144191,-0.06845596555749317
-0.03632337635043358,-0.0970861624094842
-0.03563462418751454,-0.08114898629927303
-0.038018057727240054,-0.10377382099366536
-0.04042041691908606,-0.10017609010685574
-0.048490538530933346,-0.0912093033678741
-0.042431098631844424,-0.060795505452473156
-0.04456152923852218,-0.06659644656892394
-0.05080966913074247,-0.0645404289757036
-0.04421963427805604,-0.07108674374539178
-0.04410068273258175,-0.07877792535074357
-0.0621408203732308,-0.10231200161987064
-0.0639240197503824,-0.0651504996068589
-0.06377257565026648,-0.10431465270241402
-0.06342611704573015,-0.0917104308194732
-0.06302660342482284,-0.10575603575516905
-0.07765685803410348,-0.1346039409305551
-0.08120345877414278,-0.11788891914037992
-0.08133634449143166,-0.12037692017163232
-0.07728065347825648,-0.11217389494605613
-0.09158244853775802,-0.1292239476002445
-0.08336691844745785,-0.10440240427340308
-0.0863604964094541,-0.07388133082295985
-0.08095972365235898,-0.07397692068721597
-0.07873810274980607,-0.04508566191813261
-0.08085330176850199,-0.04022528365237399
-0.07432661396844094,-0.02258401682731399
-0.07452097027165072,-0.020347163138073585
-0.06126131116486549,0.009068430807899706
-0.07824191995039695,-0.04664631005418973
-0.0776078144757457,-0.050522542986653915
-0.07950280678978687,-0.04143453733437284
-0.07338467648490443,-0.02516602120946576
-0.06953855105146418,-0.00946401825510295
-0.07042407814888682,-0.01694656803758117
-0.06599394212478275,-0.02081605629709355
-0.060260431848769,0.006444185167278045
-0.06382122190087106,0.0028652150565975903
-0.06761091537481545,-0.027032261435741688
-0.06355849345184283,-0.017016870378956883
-0.06658722955390019,-0.05381665595167663
-0.054400911560965375,0.02291034676864352
-0.055906521678024,0.0030029929096086643
-0.06002059490036014,-0.019950703150805504
-0.06183955107678932,-0.04119171971383168
-0.07053774140672328,-0.04643586237862398
-0.052483018657681936,-0.020515177368125696
-0.06159498372709858,-0.04198662761211218
-0.05350487752761662,-0.01495121571438697
-0.06347127768302278,-0.05487531462487274
-0.06796448902646424,-0.06919641948974783
-0.05467525375060078,-0.015681509137008127
-0.05846821052802208,-0.009919959691392605
-0.05450884391741531,-0.004689911691969627
-0.057651497724771725,-0.0013922934341998208
-0.054397803888588094,-0.01776740376547211
-0.05862964951799332,-0.06347604058463001
-0.059197082972868235,-0.039629035442894034
-0.05516092298752368,-0.011912189078128837
-0.05035281559687891,0.02157231672921303
-0.04958368552050476,0.01982951450562307
-0.04354587393802273,0.05411410574111471
-0.04562482017163756,0.01907263520413581
-0.040574971127756015,0.017958452953259606
-0.040592875605431206,0.006338316813152675
-0.040670042934004565,-0.008227791554798797
-0.04368503360646075,-0.009292884318369738
-0.028368238836587775,0.046662062371347415
-0.02580994456235513,0.0869937475598248
-0.02565734269036975,0.04911434600066574
-0.033842559691041676,0.00040489002671535257
-0.029527172416965897,0.011559761215614785
-0.022984231580671154,0.017817027350865895
-0.025020746544497596,-0.005464839528382887
-0.019035654832360794,0.0036516827108884803
-0.027859212832662808,-0.012042806832335013
-0.03041261702122835,-0.014829724271822343
-0.019261205752447046,0.006712660890726158
-0.030937898148952682,-0.02580724186535391
