c_obs,i_obs
-0.004485069784796547,0.001760612324948451
-0.0017620078608374889,-0.013283161601729758
-0.0002767309289977383,-0.018105486282427398
-0.004213694490360896,-0.021787031859751647
-0.0013919343485072257,-0.03350375953534463
-0.014791078213043022,-0.05570137729210846
-0.005021388756852008,-0.0234422782693668
-0.011650894788501833,-0.03507200970634516
-0.011252723584773265,-0.015424537990134626
-0.0011699553593315015,0.0009996938187916008
-0.006669381263076776,-0.028307552701139497
-0.010844202806896457,-0.003268960153000561
-0.012758231582572825,-0.018878929823757006
-0.008391802821171015,0.00388233927322334
-0.012911061977015467,-0.014786442611724342
-0.018727358941902358,-0.05016745442309587
-0.01153369350612099,-0.0017688765786202532
-0.015884801435950318,-0.01864625127419012
-0.006064223995847283,-0.005514548895327781
-0.0019960365074001025,0.02703059293693864
-0.0016713438500093407,0.05057009684369118
-0.00016340252237547707,0.05520103058942815
0.0006261669619822634,0.01905479272536509
0.0034760830997404273,0.030186214838792892
0.005289396283167908,0.027139567604518678
0.003728851943689327,0.009798543880066495
0.0020325964321174853,-0.006359625061699732
-0.0007357564673307407,-0.0221938172498649
-0.0023027653609462642,0.006346859099676468
-0.003204859294875257,0.002973996979716634
-0.0031350882481764215,-0.03733205214213329
-0.008363192045930232,-0.027534855475653118
-0.007457372810245858,-0.0035683483495587594
-0.0014073292394258985,-0.009118154317210749
-0.0006278468660306912,-0.010862209066164115
-0.004702806197400978,0.015469772494778896
-0.0015881690027660278,0.0063581619462020345
-0.006584591855531787,-0.017697490818739208
-0.014209198819982238,-0.039277944605689875
-0.012979916628327691,-0.06268412078780673
-0.017434631991515657,-0.07730458488779897
-0.02939362283952056,-0.10399419684074829
-0.025108544286327743,-0.09430434863078714
-0.03258739968240025,-0.12445363922377174
-0.04055140241727046,-0.1399457676921375
-0.04959052248997165,-0.12126237463108935
-0.046943095182091006,-0.08544541031792777
-0.045684579525110576,-0.08998557761350405
-0.05061622232394615,-0.08636365530152644
-0.04929027854748945,-0.0970481243917431
-0.05417177462257814,-0.09616343351075625
-0.05575184356037085,-0.08477335148026223
-0.06086231802395406,-0.07762725743169413
-0.05625775915055434,-0.08961807407614569
-0.06552780939896773,-0.09906935625079737
-0.06746980881797542,-0.09409899459466255
-0.06912402410476287,-0.08120445237622977
-0.05619520939753211,-0.017671183883758438
-0.06212613089012127,-0.008303923060971658
-0.05486544004826865,0.002827613789921683
-0.042967511996263856,0.030568522497339705
-0.04636015091270963,0.026589048463712458
-0.03463741293218816,0.0331719988845164
-0.034480714669173,0.06156806821061751
-0.03344571021220828,0.06472488776994696
-0.034408162476040914,0.04323004551771796
-0.03484959559273488,0.03466144805814869
-0.03006485311371043,0.02650603551604926
-0.023667243970716508,0.02895693947917262
-0.028433170410163498,-0.010592005682876222
-0.028540678927786393,0.008557296412985041
-0.02492111679643581,-0.02437529171992183
-0.03186757306878489,-0.04645034348628101
-0.041255462557981334,-0.06773521964815188
-0.04272938516072925,-0.07078212789260613
-0.04391768312769668,-0.0641126491425773
-0.042497107879958515,-0.026117511263358567
-0.049600820052271836,-0.05129415033585859
-0.03684940842593298,-0.009449837542173078
-0.036306919427481495,-0.003813561740897368
-0.041544512352017365,-0.011528512220513477
-0.026889168874509352,0.018377312544388066
-0.037315587188160075,-0.014751051288436777
-0.019107841869246522,0.045174667539911804
-0.025573596955378218,0.06447412290938263
-0.02172401563842012,0.04133545080348789
-0.009411485920264473,0.07820598779684426
-0.010128123907707077,0.07262403451443326
-0.00957144111503322,0.049832747640510745
-0.016203961042179946,0.0032024164027951336
-0.017891890635347824,-0.017548279043653824
-0.016673062480469587,-0.018302298990908752
-0.00927248741291523,0.014566000109215741
-0.016468828056359602,-0.008496936065608307
-0.00578921399521161,0.016103709806134642
-0.013797759415540251,0.028372526537296057
-0.017024528863044078,0.004614127087474747
-0.01801998093591982,-0.002214002378774098
-0.01955813076295465,-0.0013788765147847068
-0.012943165779728733,-0.011913017779799499
-0.0081084452031223,0.004494997811421792
