c_obs,i_obs
-0.0018118697459564418,-0.0033956169111080295
-0.0018130781806436854,-0.02215325808244453
0.0015118585281806232,0.029196903874108525
-0.0036943017720650903,-0.002069353017625462
0.003110274885861323,0.0061124068842434345
-0.006961609993517515,-0.02991569751944266
-0.013449256027819718,-0.053568145260926216
-0.0053769336809405596,-0.029355353190096502
-0.006900888244510421,-0.012532350402371753
-0.007795264658367947,-0.009654768407718083
-0.005558901809414726,0.025172796618341778
0.006638006023843573,0.04206334146901721
0.00646137757859362,0.0452448892714201
0.007816618930696358,0.04514122368187433
0.012854199146154481,0.0588693991503341
0.009449821738261848,0.021921688306456563
0.0029705271700745063,0.00180526695507596
0.01367751171740474,0.04763395768641594
0.014936964636285044,0.04126020603167275
0.020950546397393414,0.0758774525173234
0.015738727784830726,0.08506830575301429
0.025806849982297604,0.07751119658085938
0.031009709628037903,0.0920859642390952
0.03226128136512163,0.09636257694139926
0.030537587113456197,0.08374753352321013
0.0348328043630784,0.07399413158136085
0.04172663087415358,0.09149961163211776
0.0472053039601409,0.09096021184427107
0.043735529879716885,0.09721600197042246
0.04891291134737482,0.08691229827447718
0.04506846325065758,0.07684599524914715
0.0372797305875456,0.022020269151537913
0.043525185181265545,0.03931202789010812
0.04380933441969538,0.07647150426282578
0.06336463641346733,0.1273052909670525
0.06569139302347535,0.1392719498690187
0.06888864275949966,0.13712038410360816
0.06757875652749884,0.08670997545693229
0.06724900345079429,0.060966024743575827
0.07275328319658385,0.0812211529461028
0.07561155268705749,0.09922038433655618
0.06396647596640628,0.061029167330314826
0.06794909069733529,0.08696129999109846
0.0777845506018261,0.08699639799868575
0.07694431518927004,0.07157038420004784
0.08523003729764783,0.07927359229192202
0.08536650239645478,0.09928685977414418
0.08710884694926646,0.10106787365527037
0.08462942677436198,0.07912973839944144
0.08207572715844322,0.09467776911567818
0.08753013402463136,0.08391656311631386
0.08353138944655082,0.09142960934318735
0.09071034285680463,0.08375336668546564
0.08521893519881718,0.037467035448078695
0.0781086877736808,0.02811859511123847
0.0824210161804148,0.013065233630975736
0.08437282333730617,0.029146720081560315
0.07115984022536741,0.0013289702528777102
0.07030341531211926,0.020717527303719955
0.059270734123248174,-0.025291676518396318
0.06484330226980657,-0.039431116312161826
0.06975893984037354,-0.0027028663177624886
0.0634084818885952,-0.000872962494307636
0.06147442918143854,0.0031180515096143223
0.05982695303918339,-0.029557789921273565
0.05888675219547235,-0.020813162187501566
0.04603460284620626,-0.04496172789997706
0.051130357766437165,0.0008046808118435276
0.04599340734287181,-0.013999215284251045
0.04285699654894103,-0.03148270656878332
0.04911561093432826,0.0020941992633328175
0.03598250544336806,-0.01842637651899346
0.04672352406873428,0.024825675413958106
0.045076339106539895,0.013371704195263987
0.041033407605495995,-0.003401966220292239
0.04088754758333499,0.014946626397649715
0.0401644909517113,-0.03461229915513759
0.027467880949472615,-0.06043623479886513
0.0280354365887906,-0.06358154106209676
0.01851025641426205,-0.09710866317498752
0.026357894727076777,-0.04255080206997433
0.028343775333084673,-0.010182673469985767
0.01595084890589397,-0.04175146230415097
0.016678800276701773,-0.056005296872028786
0.010239205792643868,-0.03336944065029608
0.01474297436376754,-0.019616947521068788
0.015224271111974198,0.004873114320340289
0.03076908938845961,0.049339926607920116
0.019331438178551482,0.007675372709438826
0.02217324710117989,0.0009271611091016406
0.024384107672879303,0.010159372618944888
0.013866140686586549,-0.0216149160047784
0.011966902656357692,-0.025119974321547663
0.020012848138789,0.003601750210944699
0.012511574542082507,-0.0020688803038379205
0.010245409667019163,-0.05827269456645306
0.004419306184499891,-0.012550211345998994
0.005319488758710571,-0.017079418280679225
-0.0037337864381532734,-0.07506225190278173
-0.010197134202859637,-0.09347497520984509
-0.013075178540911479,-0.0996452110079841
