c_obs,i_obs
-0.0015691071274072951,0.000854264214466049
0.006026850141327611,0.020848616600992527
-0.00034605267176655895,0.00847852580633022
0.005434424401686978,-0.0032386484372256543
0.001553960122269974,0.005209738129231044
0.006991871406712988,0.05330674138645791
0.015091788078414131,0.05060271226364619
0.021476027491135096,0.06943980724979953
0.006994970886213669,-0.0018645351502013243
0.010802970946852725,0.021616161260202292
0.00121091987741365,0.005155484807641653
0.005577574566575776,0.0010544675964127702
0.006726253308671221,0.017651123458833705
0.006117403274445942,-0.00022899468756414163
0.016750447422610247,0.027399709161918074
0.008012471991361247,0.022788659492733506
0.021382094760909808,0.07521971039690667
0.021863331945476745,0.07081026540515128
0.021889137788870677,0.05538366465630543
0.020340174948630094,0.05173096136764146
0.01984770166888758,0.02183363016656566
0.03097972347609438,0.05432489793196674
0.04052413018248954,0.10947048185589632
0.03161196221544407,0.07323667138204554
0.03836529841884471,0.06535556032181798
0.041025953257811755,0.10977192503309285
0.03790500136907074,0.03257149543300623
0.039869125752667746,0.06324105343383792
0.03970092939939866,0.034717974873964066
0.029930043241727197,-0.005833856939760634
0.03515184741988279,0.00811830963506223
0.03825460413427466,0.04196580954151353
0.04751096138673258,0.05890552143472891
0.04673637600480015,0.0809055283443883
0.04316467579119958,0.07295241993368261
0.04435744005695652,0.031152072175843915
0.039221925763540395,0.02315665989809635
0.046122704454961486,0.0319444755431711
0.04969137431869317,0.03282868884395434
0.04574223152554595,0.02140089433112895
0.05006547494070222,0.07419879735758333
0.05436481212542533,0.06944511405023693
0.054010415719358995,0.07255363096730072
0.05414737173526284,0.08036477119139401
0.048641896529730076,0.04040514270564522
0.053605106407651336,0.037205893569083194
0.04601246990795528,0.0016227693870387958
0.043431593278667455,0.005128221061392768
0.038207245196757014,0.003102147196890207
0.03965806554257244,0.0009595372136349508
0.03429961353996435,-0.05887361501866455
