c_obs,i_obs
0.004846385947195651,0.002968720048198185
0.0032146092053693303,-0.0225779577899793
-0.002035754814673782,-0.008706754375770209
-0.012976680767426252,-0.027752532662429975
-0.0019037844626996771,0.005406599628221199
-0.004290328864284958,-0.001096376984947702
-0.003259637230241783,0.0011739175846855387
0.0093769193547593,0.017832539570682045
0.002854286501815395,0.009277586810872283
0.007934698045653126,0.04740861574611515
0.009633665839951525,0.038088791196834546
0.010893870217847816,0.03904104936741174
0.012051867238708843,0.031177327843070504
0.00711289933082306,0.01495665075874328
0.000965783287524756,-0.027867830887193443
0.006359215951408889,0.004221455489010777
0.008688105292766844,0.017897046846381076
0.004311687232902442,0.0006525067984540058
0.004892735044461654,-0.004870557285972658
0.0012134497600233222,0.013673820873336032
0.005049914993605146,0.02110912532680793
0.007478800127834291,0.022820371506262267
0.01366357616879081,0.04064938054645629
0.009673038349838653,0.012240353906701761
0.009521182602324495,0.03043242039465403
0.0067805141363032504,0.02366228857247991
0.010640576142887092,0.016790989581288985
0.014415701833379415,0.04632314102032251
0.012480818900564666,0.009636498255673242
0.014172426829687054,0.022596763538672085
0.01374389093997398,-0.00882281687266729
0.006915291873392585,-0.02222100708521809
0.0019216555151305987,-0.03777006559085618
0.005942052541354124,-0.011624019981571605
0.008103158479318792,-0.0031384030861157314
0.008568959206245869,0.010480131982101664
0.006588999806141957,-0.0471755400678857
-0.0065891994403964515,-0.03359068377042868
-0.007744583339654949,-0.061483938760367035
-0.010282508538385866,-0.04262597227599682
-0.0048490789719367825,-0.033449205665286495
-0.006381270436958498,-0.03477372012256765
0.0035673719661863047,0.016349018084098624
-0.0026494519040501413,0.008957424385313781
-0.003974693416845246,-0.008451001229969415
-0.009865626905140085,-0.037351809466555676
-0.019078622010059602,-0.05368594208154909
-0.016768506523906764,-0.08209668846621665
-0.02081453582631363,-0.07532633207419145
-0.013842829026593258,-0.02271670695066648
-0.013786438618621074,-0.026132110576938285
-0.021668548962419314,-0.01830788027134418
-0.020811822037740246,-0.00698717936205894
-0.01856961286836829,-0.038176361431043276
-0.023929537776367693,-0.040394190979941416
-0.023518398617404804,-0.032293312828867056
-0.016209234383095718,-0.03705749443093744
-0.012115838938931858,-0.014853056259452805
-0.016285350141771928,0.01549341066812661
-0.0203000705341043,-0.008850410356797834
-0.018943143623835517,-0.012683325800141048
-0.01888941494141014,-0.0013421630123469728
-0.012333783334141122,0.0044741449694563114
-0.01776340269083465,-0.0026687776179873967
-0.010946307097914078,0.016132911132096056
-0.013386202562765221,0.014828855257299873
-0.01834247828884869,0.00336755164199164
-0.006695104926096408,-0.008053010896114123
-0.009638156816963412,-0.0025729944648124345
-0.010350565549860802,0.012366245078169276
-0.007803401017999804,0.04639980171984782
-0.005271636968132951,0.04874880914739503
0.0014919165379985795,0.03189215693826775
-0.006670907004217673,0.01712374526190292
-0.009768727305769775,0.009042904723618825
0.0003672390823649262,0.02759794431836267
-0.0031042315022755,0.0030236359574276625
-0.005420363212188436,-0.0163101486984619
-0.010549428306383364,-0.04195286325409076
-0.009846089376033044,-0.032230251249907256
-0.02457410882988529,-0.07878263169059632
-0.019897532451843617,-0.07693942851506841
-0.021300318878632978,-0.05484083142194129
-0.020467488162805473,-0.012291734359924665
-0.015716852221408527,-0.024318786726135775
-0.006194490520904721,0.0349430546155166
-0.003407084741127894,0.0741291221401279
0.0007625400035941097,0.07552629646146185
0.0013095642572752944,0.061630907533913114
0.007858729319921416,0.07292637854614767
-0.0035144810771016374,0.03835222163258174
0.007222752173822455,0.03022528079899932
0.007962289586991423,0.02641249529391741
0.00797753927228098,0.03152545982968966
0.011850370136003048,0.03187712133969613
0.004151515138652369,-0.0037920940122962233
-0.004431276055828583,-0.038558939279835294
-0.004938040783593743,-0.05861814489523281
-0.0070760062315031475,-0.06520905287366122
-0.01895113418839027,-0.06912667322771436
-0.016415216798084744,-0.06760398264566939
