c_obs,i_obs
0.0022912491935449288,-0.0014549234652785302
-0.0003406083147097399,-0.008140869680848893
-3.640971488703352e-6,-0.013367602370405058
0.00490816026970766,-0.003939164250884982
0.004318090429604079,0.03586178912449888
0.009204275397339833,0.0341400347449158
-0.008709343789380875,-0.03561266107557739
-0.017173621636227376,-0.08743447226440165
-0.009752587566113118,-0.0435645647720772
-0.011229854549322259,-0.037850400104922
-0.010084882393350588,-0.004947245286930693
-0.001526282967350448,0.010903222014249423
-0.007783778146585544,-0.008279452916261872
-0.014381859426011216,-0.03229339642171083
-0.013664256927219173,-0.007485908849061924
-0.012133726539938529,-0.014433107531477937
-0.0024443471243287976,-0.0014742729241689141
-0.0026286302902514287,-0.012257249206891741
-0.004696793024192011,0.0018368933514990929
-0.012399645768512055,-0.02117304902884676
-0.01596889447189221,-0.015458532201627483
-0.01750722946382073,-0.05981796894845837
-0.02174510808561757,-0.05249061376771946
-0.026175897917462422,-0.06494720904705302
-0.020956187363466192,-0.026718318990388124
-0.024144904505547616,-0.036968257615652644
-0.02861525429597016,-0.03622767916415407
-0.028791266096022762,-0.028657240141220904
-0.02323797683053803,-0.029673045594918204
-0.026800257521898036,-0.019189304488783185
-0.021840610768631374,-0.03030246554358448
-0.023289207979958544,-0.004646842083870942
-0.01602357581156706,-0.030971578255509963
-0.02265220375588313,-0.004529503446507977
-0.020055497390729787,-0.008462505577571491
-0.024344363877343816,-0.008275334484276366
-0.0212812701187204,-0.02046635419026087
-0.018829542113533455,-0.03606426601687776
-0.03387104217274498,-0.058085208617458625
-0.031180413737408236,-0.031238102316588155
-0.025720757956302645,-0.028927440869351752
-0.02794555383939437,0.014994080470462745
-0.01708036345629835,0.008750772065206492
-0.027097573442477353,0.010617466636381193
-0.020789257304098325,-0.017376655241980243
-0.015732153541487562,0.008366687431051541
-0.023160433744143952,0.01353274584896393
-0.020129397882688953,-0.014269238599032175
-0.021449788200081463,-0.02085307902211886
-0.025737916703730962,-0.03575367364444409
-0.02222887708860265,-0.016035765821270958
