c_obs,i_obs
0.0934336895352182,0.07205677015640347
0.08354116707202196,0.07255076397793465
0.09100962719886982,0.18922853711270105
0.11321778989760357,0.15944571320444975
0.08921056932337627,0.09640316093893447
0.076288147945812,-0.008305795491937457
0.0960189083614191,0.02269625250525902
0.08952295805911303,0.031233221535891496
0.08630856111869387,0.05264655801546817
0.11193937864550516,0.11465337368208882
0.09156307393981465,0.045537792844011105
0.09191952227885858,0.06662444767597125
0.09318148341080187,0.0729236229264022
0.06731650111547162,-0.06439278732914072
0.049743109230810476,-0.19429674632591623
0.0389894156489631,-0.25168681030631557
0.024105293472704813,-0.251969752800196
0.016674648852566806,-0.14946304200163785
0.025391533584963155,-0.15778723559037242
0.0018109811744675918,-0.2249289275394057
0.02245162978610593,-0.12638197317459124
0.03457216585632751,-0.018306038640040184
0.003613265863689677,-0.11160955171030412
-0.014415865177074792,-0.13281861319178656
-0.02148001006316413,-0.13031427331891626
0.0025743333546816433,-0.001155451085162587
-0.005278412373288657,-0.01962603065279142
-0.003799361064897556,-0.019288480939981485
0.00472510900451073,-0.07848145152735045
0.010308271943457195,-0.02054477407914006
0.015160959632941593,0.07387124699799483
0.011247671639852939,0.024818534949447225
0.0008839530820327051,-0.06482877787169998
0.020715494182514844,0.04102555061371136
-0.006224386696886321,0.03022995790022709
0.003687557414481969,0.07559663418783014
0.027715037167119504,0.13802750095672514
0.03388302130842553,0.12463938053360332
0.02697462309110425,0.16041270953664447
0.05957043589046656,0.1991565288078886
0.036713061509307386,-0.002381504674549873
0.013250201907014007,-0.022554508430356147
0.03970372285313914,0.014042334378000005
0.021008731728709394,-0.021534520369765282
0.023436148633685747,-0.07048076262057872
0.023064321307689012,-0.02443044299273451
0.029369275557918573,-0.08344103544166898
0.00768655529968439,-0.027937779055319793
0.03804617537740146,-0.009039796479522097
0.018489206803457624,0.0967566211508091
0.014570565665195849,0.04629635848456956
0.06066524824255595,0.301829600847521
0.04577955473772362,0.21536585229629937
0.060440709856815406,0.16094914860764548
0.0709472930534186,0.18234706354668995
0.06651581004929559,0.0802489568555223
0.0547759359853154,0.08642042886732275
0.06551448763561932,0.08186696253347979
0.05845077473831271,0.03545992163415398
0.04813428500470865,-0.022504953371354202
0.04396565228042977,0.05989112838646559
0.06228487015553218,0.01466594107672274
0.05028276468143077,0.05458918125743633
0.05720172405156019,0.06999145272958696
0.0714964635755686,0.07808284465099015
0.05395745397920247,0.024135960437822575
0.04271269974830631,-0.04002488872295268
0.059078751158680304,0.05851702508385058
0.08209591047839755,0.11909408913932218
0.0951714427868364,0.2593711109725403
0.09977557240636895,0.3027386421914808
0.09997832397237685,0.20755415249121356
0.14043646630018278,0.3669446141937997
0.1374981944258325,0.2773057524905619
0.1358178104872184,0.23137575519671158
0.12486828450397572,0.11145477944562918
0.15403426065624845,0.2528538255261296
0.1473845586114948,0.2595041285150066
0.1388995124888129,0.18764656343075362
0.15649560088352893,0.18126962515196202
0.1730849343371287,0.2504480893149501
0.1732842800932075,0.2894902007139359
0.18153592460686327,0.1556489934847841
0.15363262924722185,0.2290393457434432
0.17980260347415494,0.2050863667874578
0.17895667263733842,0.17288043667156125
0.17449646186426945,0.01999893002510708
0.15411613151704362,0.05659889659488147
0.14536172457425287,0.048031316934518176
0.12903075070769485,-0.03020914334703847
0.13272845026247465,-0.039301466890922156
0.1363430220467803,-0.010966166862847767
0.11314466128797337,-0.04042172217690159
0.1393828015347767,-0.016148217718109155
0.12874658808076675,0.06794425835315762
0.14847731802066655,0.2119667795374983
0.1480196458403638,0.10217373585996357
0.1567144882405274,0.1902243080671705
0.15357000846234767,0.17692515467829692
0.1982552624771295,0.329754354719596
0.1787556101561003,0.289236326286963
0.17037193582228555,0.24085093035145638
0.19402941510414443,0.23333734155406521
0.18144982306436266,0.1332705629260092
0.15838792613260175,0.06729594545489342
0.20402434955103557,0.15282618455033728
0.22047713566521,0.25418589172531786
0.19284667587007912,0.23122293224797724
0.20175536028538885,0.21104066356252313
0.2314335805024338,0.24161232782103675
0.21673978199035374,0.18185908352378014
0.2020829712405197,0.13401870420873183
0.16992283269604155,-0.014614997766533742
0.1575716631125284,-0.11796138734419555
0.11805018258554761,-0.2957644347736601
0.1290955945516572,-0.16412386520613337
0.10131263820304617,-0.16379696448317724
0.11087443731312369,-0.08483746419215132
0.10206522357673001,-0.0891864079114517
0.08051363720244883,-0.12222164991696247
0.09528181399970428,-0.08861577801004486
0.09299887471425833,-0.0453544005423643
0.10245787122299288,0.017936179114555577
0.09785560622886424,-0.017906005852292198
0.09727202849593015,0.009977108914702517
0.09450930098607976,0.007355359338843906
0.09069828625774767,0.0019543616826888485
0.09317265843705812,0.02071684584669109
0.05903255560501941,-0.027949292451601354
0.09091335878831279,-0.018958714149259804
0.06444171046947697,-0.10088774870366608
0.03972381437320836,-0.1481714556462404
0.04991235768529492,-0.20479158234379644
0.04585451949826618,-0.09575601934868816
0.023785998946756412,-0.07113098423918891
0.0495676029656531,0.026371294834549273
0.07865860138105243,0.11925519913045579
0.04194600165849001,0.009016382157004985
0.062059935926333284,0.02418820840274789
0.05482574362811598,0.03187769624139173
0.06352540691059436,0.09979288896894205
0.05373541044535936,0.08844793864820033
0.08526330869735381,0.11985893279065724
0.08368517079599652,0.14647461790153277
0.07672339370136923,0.1524901904497488
0.1114688304178664,0.2417998931195267
0.1283165622497943,0.27716130884133044
0.11139588726619222,0.3335626320255068
0.1399068544237622,0.2529608975221488
0.10632137762328789,0.1136588136059505
0.09563159909358666,-0.026446211525551034
0.09994829721765959,-0.01760156576604829
0.11837047685711934,0.043054342874559406
0.09043618810704716,0.017012006729023126
0.08538443563534934,0.06526747911580405
0.09354736250089507,0.019805463856857667
0.09513414156907306,0.035056988951503026
0.08592188949678704,0.04731589290312839
0.08504103378578606,0.015572665182569348
0.09652393158116364,0.08067870248282415
0.10882528267979892,0.15426697018452395
0.11656826450800352,0.11894664646012779
0.09118309290357612,0.03167955820118571
0.10601304604930648,-0.0026896752521227774
0.08984155743245585,0.01841392588100744
0.1048296165372687,0.02886366277543833
0.09537998139320844,0.10732380751966189
0.07707819006271642,0.02457341482347673
0.07225123082219714,-0.08987413824090694
0.06911570781458383,-0.04399846159523439
0.06283779466188816,-0.029494999895122626
0.08014488722726996,-0.02902925414661791
0.08090080842122271,0.017709153973728325
0.0778316523198149,0.0302215410467809
0.06181779092179098,0.012046595852244584
0.049850212451514005,-0.0930486468776985
0.03952525311955497,-0.1063028011211378
0.04367798298314345,-0.08997054704165633
0.0184181578893318,-0.19232633011552203
-0.007887919072627246,-0.19135140258410285
0.0012256143866516273,-0.19528284545358124
0.017666894323269438,-0.0827347388846203
0.011394737311688167,-0.03486988437448078
0.012479997646470134,-0.04236958036578647
0.012679424781475114,-0.09741085434383621
0.008112355068386767,-0.09339507310313376
0.018827946103702167,0.0030461765309674586
0.008514792605934506,0.024166134377553612
0.017907411771641586,0.05926802166796606
0.018605726832869384,0.07388880633548485
0.039922700997131286,0.04810477652655226
0.03540916591795962,0.14557066651157988
0.06489642451074226,0.28952712465517666
0.10544767822866295,0.471062383587843
0.11385509023595934,0.36187808447033104
0.13827609630253018,0.39267207207816246
0.12151112484216123,0.22164075024773755
0.09744084921098903,0.0632294487853673
0.08991132826757618,0.005104585794333441
