c_obs,i_obs
0.00031785777755417773,-0.0009295163936692583
0.0015469693239645234,0.008024886508562031
-0.005546226287748495,-0.01572987664230644
-0.0071723590334498225,-0.024408329244544134
-0.011296004095440675,-0.08071913258953817
-0.01263685593754329,-0.06540752102402991
-0.01828841342446964,-0.08667824578151302
-0.014170405890993668,-0.03776854073785696
-0.009355751517150684,0.019577236935464818
-0.015375954418017108,-0.0009099643225143495
-0.004083778553622533,0.024610459244042336
-0.007280508862528765,0.03248609234966543
-0.008532365734568033,0.011326063052292496
-0.007141534964320892,-0.017132858800716858
-0.009781334517251997,-0.017611785620172942
-0.010320451715192034,-0.006977981055875985
-0.00656755321091455,-0.014471835456137947
-0.01002067659469441,-0.011179765701481176
-0.007228713378760095,0.012171274575230293
-0.0017926880948843313,0.04164867352353755
-0.0020160812027134774,0.03811162281606673
0.005144161036020343,0.0566178363101808
0.014050766173491522,0.08257888196934944
0.010305177911837403,0.04823314506783592
0.00843080038380197,0.05274305994865745
0.013065035301223498,0.03712596358713672
0.013659446687812228,0.04363071965114043
0.018116257336878584,0.03611895483073144
0.024873687317684565,0.07125227229836496
0.013448421436499134,0.01431156410908864
0.014946574900859091,0.04107841557211674
0.008314335575309546,-0.0029657331268186015
0.013243446664674648,0.014669678800948775
0.010002361917978143,0.002331015112656898
0.008567694168484255,-0.009569115321570234
0.014298603549240275,-0.007347547006535022
0.013839599710306492,-0.004963067397489655
0.014513415171980666,0.02070569392655388
0.013343005825248182,0.007929883505411768
0.01282528339949759,-0.002047626889962742
0.01248587058075932,-0.011792768278144903
0.006060642017501935,0.004799924201374489
0.011995945861798404,0.03853066191122515
0.020847071974519103,0.06350775988932618
0.01676488604076421,0.0189770896717108
0.017686009619180168,0.05499293388516313
0.026382318216181852,0.056997136366932905
0.02204480138774687,0.015182393269681562
0.017408347015497896,0.023592794935681262
0.018909545560532506,-0.012710584832006296
0.013755279828951533,-0.013963846451717108
0.010060463656857891,-0.05380280116243997
0.006101263179353885,-0.05447609808682368
0.016553307919747275,-0.009645241907534005
0.003760409501973541,-0.031556116654604255
0.012578372465816234,-0.024403101977051825
0.00026131372192931884,-0.023607783390691767
0.002861142376213921,-0.0030428202239444016
0.0010804939726496044,-0.021528841264889752
-0.0067070823618195965,-0.04024670506567582
-0.00028808801342920077,-0.022108830837090424
0.002119549563866111,-0.006039894447178519
0.009805731742623745,0.03091624247135608
0.011918290316600388,0.06547519940824911
0.01358216274267298,0.042993439655505235
0.014780236290870209,0.044411349105345846
0.011567737848245484,0.017720871730032024
-0.0003645841146808996,-0.028360727012796554
0.011474133726549303,0.004317421121595011
0.011295347177432786,0.037722543651504806
0.011873647372140611,0.026852802669783748
0.015092084080670875,0.019255200067923778
0.006484326885591358,-0.01620607013202505
0.001232617136586578,-0.04234274854520161
-0.005863954877022691,-0.08120561081873287
-0.004213275864818036,-0.07602860566940188
-0.006539978029987185,-0.0495354858249015
-0.009876933228010214,-0.0394209727480744
-0.006902172897278607,-0.023006986512386477
-0.0020405037365836525,-0.008457052017566677
-0.011033335363606137,-0.061072539930191704
-0.016434318953009126,-0.07637379514036947
-0.01565852209080979,-0.0581972669813382
-0.014375957900096083,-0.049632912484776866
-0.01870142828236413,-0.0390154952018434
-0.022363925722838213,-0.04677273299670344
-0.01818053890053001,-0.04120314740821256
-0.015548590795771814,-0.022507883384434647
-0.017246160888170693,-0.007420262260526999
-0.011537120008392056,-0.015208646029827445
-0.022092158105632524,0.0013505604695787155
-0.01622477420595024,-0.014105635779311364
-0.012593786991673907,0.00846848999757175
-0.00400435492056034,0.024081748401823068
-0.011218331350592971,0.0171392142054136
-0.0160809774884841,-0.007266342036875255
-0.02011931532766315,-0.028396144507151486
-0.016040006523551555,-0.01766307874362567
-0.015036141852158113,-0.016964048128759256
-0.02828919395837867,-0.06776398112026302
-0.019233171686566373,-0.05133141128428443
-0.01940931890710652,-0.0038206738284917497
-0.02570983852190157,-0.039809278609432966
-0.02474666902748321,-0.05121502126087158
-0.027929157589640926,-0.05146689409078032
-0.031545593520108474,-0.05574556659964576
-0.03305867647965421,-0.09075042554978766
-0.044585517396784485,-0.10256788803224558
-0.045029398800444785,-0.07069428345592205
-0.04154548123553477,-0.07656673361812853
-0.03672623828259542,-0.03076787550338836
-0.03844667545261119,-0.012936298724740367
-0.025161713118014087,0.001046157882298556
-0.030760855597279736,-0.03733980208081712
-0.03612389239324644,-0.009980478343332235
-0.03478432550074518,-0.01998477170469259
-0.023174930365023445,0.008903163341098863
-0.025152471075209126,0.008852551418714417
-0.028414407089129026,0.0003400855091723544
-0.03362159961572446,-0.018343570920383186
-0.03416192352967665,-0.03947401300816883
-0.0336840981042722,-0.028712695456871263
-0.03063339447986534,-0.015012121175023504
-0.036143724567699875,-0.014584116540898938
-0.028218858191595565,0.021176086712085963
-0.029646187532080096,0.006696207726327993
-0.03668694815217104,-0.023085755350407362
-0.02794023342088246,-0.0005414070078545706
-0.0277038907735043,0.0033358927507139854
-0.033442452152080804,-0.04349415455886281
-0.032780453366899574,-0.03931562867467432
-0.03361872106464876,-0.0359352659472292
-0.034025468281890604,-0.033840493872236414
-0.03596612078967011,-0.040704944195731806
-0.029159326711304542,0.002601699897653557
-0.03860233612788992,-0.012232480551855095
-0.026799937174130956,-0.006658781445491007
-0.030854131260544055,-0.014328701769020406
-0.03736150525263443,-0.033628476224577486
-0.026904102855211595,-0.018337903122400297
-0.03159718954015518,-0.021974345681097962
-0.029691612448748524,0.031413896575872576
-0.031782633130881456,-0.019563908711376934
-0.02262093978182111,0.009043786886692676
-0.026430225438545646,0.02222804379633484
-0.01683929775598746,0.035963462718247685
-0.01602550852271057,0.044737962550317624
-0.01855720218950666,0.019830679755224335
-0.027418828798269766,-0.022160042881875473
-0.02178719747677102,-0.033235288849023464
-0.023176917263666132,-0.02024865041532384
-0.027484869887912024,-0.02243067252411863
-0.021302777959496682,-0.014821824075473713
-0.031957316312986296,-0.088938533035172
-0.03602995503660425,-0.031112159903917
-0.023652377240515745,-0.011813216440675064
-0.02967927434797734,-0.013734813479242563
