y_obs,ca_obs,r_obs
-0.004814965656581254,-0.04415537490715047,0.010332683556713818
0.04208798307561608,-0.1084947082489861,-0.027159516752007954
0.024194065713026743,-0.1115284465825111,0.06092379846548639
0.013332239870334018,-0.02288496528175428,-0.05713423265537572
-0.03302571511106641,-0.04038521293063028,-0.01951037249957946
-0.022870556267156762,-0.026478242948624102,-0.007323159543615636
-0.02203291784015058,-0.08424473292153103,-0.03815301637359494
-0.011843522637904112,-0.011175350271899,-0.004135591521312671
-0.0777810628712917,-0.020795334700672012,-0.09759971204218185
0.041604746108177756,0.009936707342553447,-0.0314903510670587
-0.03200509782399728,-0.1507462040743458,-0.07710158228858045
-0.014049355732251412,-0.08814448245451698,0.06457409889398974
0.02229383627444341,-0.06312656215928233,0.09798089747654572
-0.036016359928892606,-0.07722747475752617,0.04507261441125893
-0.022532691779461354,0.016133818018806124,-0.056550073439693205
0.0030991656583014794,-0.03599746632994352,0.0326966378027216
0.03825841883942542,-0.02245208973691696,-0.05039763164659276
-0.01887843704168851,-0.07699343787454695,-0.04262225655719706
-0.004185095529998455,-0.06061987298401899,-0.027785847027817622
-0.04988922709474283,-0.08826911340307525,0.04778144563408271
-0.00023585866072337036,-0.03360801519808791,0.10551251062478387
-0.0435402921644559,0.17624156993712004,0.06310194514086068
0.01578200931150009,0.07580161069061227,-0.17366058550954436
0.028782564044783382,-0.04459308410668533,-0.01903940911305077
0.018007189858851084,-0.10285309377209136,0.021524655010049975
-0.03229633398925141,-0.0227391911141028,0.07658172311716625
0.06450328451624548,-0.07758955101227415,-0.03736795745700211
-0.037453151175266985,0.08580559710074703,0.10700158478140104
0.050600607626682656,-0.029643900887789565,-0.027236005501521984
0.049775904711324655,-0.11796703900994415,-0.11653148023139118
0.0030630118375477404,0.11735320971796392,0.063953617361615
0.004010278290571448,-0.029736453609274745,-0.18444178172797038
0.02393889617111934,-0.11422840619167621,-0.09592712533812026
0.021366071194379242,-0.11060946196880461,0.06347265115470241
0.02483295864751428,0.09040498422731671,0.14401619243824612
0.011804828052644663,0.0073398157872770625,-0.11061879400476247
-0.008104468402433968,0.036268938100296265,-0.021667802739065697
0.03208249286687036,0.016345707251396287,-0.10342194988076577
0.05596014020411,-0.030946154487782637,-0.029177587542594252
0.08549429376634751,-0.04587939118243796,0.02203083605375819
0.07153839096359102,-0.024259519163646687,0.002377077804991908
0.022610486962132754,0.039879259470178285,-0.011239227431015396
0.0988294752619903,-0.02207729783066157,-0.06374719038789305
0.07432673253923018,0.011251455096459688,-0.1849063804871771
0.14637629491702175,-0.09915574482377444,-0.09497612184923752
0.058661496076090995,-0.10236662088248447,-0.07819546138213039
0.04453573317070215,-0.011438948954293773,-0.08433114992249371
0.08039165462703446,-0.17854040424485862,-0.0907483639297993
0.023098794904034953,-0.06374905895721668,0.11325631473579928
-0.00018039216428880275,-0.10296048249901489,0.037811509268006686
-0.016480651420801337,0.056210374688100355,0.07799285857489954
0.04970409242300113,-0.01811023529078577,-0.14156353257940418
-0.05350604786195982,-0.150902479163742,-0.04418192380307086
-0.028995130782797283,-0.05925719242485617,0.10523543750217637
-0.04252276183507552,-0.015985841736092302,0.024452435721375062
0.013425786810932015,-0.043369839931731116,-0.0007425695830888526
0.10790976391299725,-0.04767830525065466,-0.10915725153785623
0.05374076600610787,-0.05607155640154273,-0.1274175741967957
-0.045390153139179795,-0.17199770727836006,-0.02615364925034075
0.016393048661248463,0.012230095905426161,0.09904276413469043
-0.04066707773861587,0.010150138634245714,-0.042675766059425274
0.024587753236306634,0.10155102740316299,-0.1112328185533676
0.08145874036345448,-0.07557964221828731,-0.15856742128322265
0.032219493612377435,-0.010905937848404785,-0.07961913040975742
0.0013584778365045777,-0.07611099791662496,-0.09696684075774416
-0.026145343104013105,0.060101524027462765,-0.019801823337635756
