c_obs,i_obs
0.000634372411504398,0.0001805647393490103
0.0016861942998129687,0.007862811629469696
-8.169526725364685e-5,-0.026449446601749218
-0.015758196916378805,-0.0786470677625524
-0.004547789974685008,-0.0202205542517142
-0.015000065966940635,-0.04645501276417303
-0.006373464063175783,-0.019084235750090342
-0.0044972952016230595,-0.008713162025671536
-0.006078820031685019,-0.009516472159272564
-0.009991243936030292,-0.004475701259227457
-0.0018722797335814674,0.0030917624883525577
-0.014877001726102677,-0.02916548514010903
-0.012072229048021296,-0.006433733973515398
-0.009578560825667893,-0.01914187942877679
-0.012130332176087867,-0.005447527828905762
-0.012555345524817142,-0.03656262264063556
-0.007910336245844767,-0.014267550572623352
-0.007563674517886827,-0.009913840680623126
-0.01155993744937137,0.010752371435546072
-0.010984980355435854,0.015801290416310922
-0.008270059062088723,-0.01766163889541759
-0.0102989282924209,-0.01407700822667975
-0.003680855849341718,0.028706423293779208
-0.0075238767418243525,-0.0008340144817038009
-0.003995301411831976,0.025123048449472805
-0.0036238676442492774,0.014460597956608064
-0.0022980253831352206,0.011705453575916392
-0.004790341887936095,0.0025135595775452606
-0.00025789037019537136,0.024778632712634877
-0.0008865426690558604,0.010117135650542734
0.000317949462823455,0.007108796808189109
-0.0018158857304219089,-0.008854696155074303
0.002206530847055123,0.024476545409676455
0.013514246514202615,0.05727883209802603
0.01217451183963487,0.07002786021588014
0.0132032405811088,0.07810857133299727
0.016249085411169054,0.07581361423304182
0.029939101946043965,0.08664260368595479
0.016083379777380287,0.009748063883874145
0.018092682208747476,0.030519949480571556
0.021798631891752587,0.044697851697896765
0.012813348519544165,0.014757750722323356
0.020942294521190324,0.042917367052008916
0.02146878040691437,0.0428870310622195
0.027535671111276437,0.04533722529540198
0.024596046687303308,0.03410223423501638
0.020905848481926576,0.027688994601645395
0.027658185088837255,0.046437390021704855
0.02586987746752435,0.05636075922086053
0.02235045614846481,0.020677371411515818
0.026523884070455705,0.007246228722324917
0.01858958166742779,0.00970801472907867
0.01666397555687624,-0.014306118606207084
0.016617538095298433,-0.02190981350632014
0.015838753581606208,-0.0004604757746137179
0.022440473857229252,-0.00617677633197477
0.01683973284404356,0.0002247564043946844
0.020769328673610053,0.011385203530742497
0.015325857028669926,-0.0014062455555402605
0.014779303095111747,0.003243774973873338
0.010368748064191005,-0.025478947398505352
0.014912008027728053,0.00648567384742503
0.01726791107471603,0.0138896484914679
0.011206758029210576,-0.01629228435906298
0.009321845842044634,-0.03418124601269959
0.00749703750512698,-0.02247286326125242
0.014692761003210934,0.003412354293927453
0.0013786377205475828,-0.015618365321435537
0.007426084870933521,-0.02494911276996562
0.008169136566244562,-0.01308848851647923
0.010201569928123416,-0.014326481850794149
0.010949505737767581,-0.004238021944506952
0.004553974214623756,-3.068750483022813e-5
0.01562232187885805,0.034955627083450846
0.021545906580531543,0.06626442262475282
0.01608856455481151,0.0776146971111002
0.020606049888929993,0.0593804677849076
0.02704397930052192,0.038784271376545304
0.02485846689288126,0.06495383988538697
0.029411384195754106,0.07029824061939517
0.03438173304572564,0.06055882335961604
0.02368579707267419,0.01763169934566666
0.021606229061303165,0.006439959999807448
0.03020576064801273,0.0006451300943802214
0.02378021089348479,-0.0035500624792794613
0.02385037729259601,0.04302860012831443
0.02520306385155738,0.022414063243027183
0.03608933273976912,0.05228795425976145
0.03290651940128102,0.03709422662882867
0.023652548135140433,0.016449546082749022
0.02568251431518468,0.023126064496165354
0.019951054259997086,-0.033929876428326386
0.024702475940152086,-0.0027601817092420475
0.016989919958684294,-0.026054962978511054
0.0016631780935019713,-0.04939473613684845
0.011426880002650438,-0.03939704966591913
-0.0008699995331450513,-0.07498687038580414
-0.0008375426530770166,-0.08547271127058624
-0.0009468854912532919,-0.0703178810006902
-0.00406225522972125,-0.05641391147270433
-0.0037080778926972258,-0.06171251651636263
-0.0030245063808528134,-0.01086593389133155
0.0021958438775991577,0.0005155679432390235
-0.004651010688714477,-0.011837036139074976
-0.0005100752505913209,0.003481578436011937
0.005945034336654489,-0.007036612497853062
0.0030950334976466458,0.033267065873505766
0.0009962991146783649,0.02369217423680789
0.004289874579022418,0.03105451071540954
0.0036669405200269933,-0.0241823006739108
0.0030830145644965435,-0.018254206078786618
-0.0013866983634320774,-0.051472897711810926
-0.007298302358404214,-0.017118720398931298
-0.003012914208373769,-0.018414307781282346
0.0028537698357666043,0.00878884653625416
-0.006783182998843486,-0.013539841901300028
-0.01321193041805228,-0.04539923992883397
-0.012454207068077868,-0.05595131627471056
-0.017877843196490252,-0.044374861204567004
-0.010793412682868743,-0.038186759003182115
-0.01035160288083482,-0.02698193883542141
-0.011635792702902204,-0.03475983354127673
-0.006340764582698401,-0.002011142437329785
-0.006519566592598304,0.021977978220953466
-0.010555756078769934,0.001940128921928928
-0.012842477639333669,-0.037316240556912655
-0.015443679456189468,-0.027105725537584873
-0.012775077017272471,-0.026519902506778874
-0.007518296071222444,-0.002735816234159774
-0.015024122298840719,-0.015624079273584227
-0.009263153747176223,0.0010380168497302958
-0.008519057669682337,0.027042470268142292
-0.007500790058431048,0.016490593593247557
-0.008977219579894294,-0.016002497337338342
-0.014180116831642709,-0.019672946989549862
-0.00836463498958565,0.03898731714892971
-0.013399150284120826,0.016668320525579126
-0.0021550169097520047,-0.010824732451082725
-0.0021215658213319215,-0.000873842359644219
-0.005125885302123184,0.0011606956108003669
-0.007036042968415873,-0.011206137490207522
-0.008302887086503438,-0.019569274469991856
-0.005323678468092959,-0.006613882469007891
-0.010181344327938538,-0.024391881855390925
-0.00861929697158371,-0.023768712208872587
-0.019654375751377823,-0.04891840695412734
-0.02219001741966943,-0.044107824696698446
-0.012183332792760144,-0.034364206233128775
-0.015889930250425212,-0.04587302655153878
-0.026820767275289543,-0.06695366857451962
-0.017382114356026344,-0.002608996073010223
-0.011881377423281284,0.008272071259658042
-0.011823528139960744,0.025800498117265334
-0.005316621848498224,0.036594185180897985
-0.002085599671463264,0.03316884242279976
-0.004693326103496365,0.014471886370096786
-0.0063035578661567015,0.02626334909886013
0.00394898185420516,0.05418428063987825
0.0028844578101600723,0.025272017716042122
0.0004714111034999889,0.020659899483051986
-0.007210614206689883,0.011294997045776951
0.0038590900159132854,0.03817212276945447
0.0015891111348388487,0.002948611520398007
-0.004220207692153132,-0.018055146862141047
-0.004320165085078745,-0.0025396277554569522
-0.0008251722295584212,-0.0018402145647182793
-0.006702580420593588,-0.01973045202318038
-0.0003871201650990936,-0.01945139638371847
-0.007102802489429966,-0.01730499781836469
-0.00905765458611689,-0.03893740289456154
-0.015699652721278927,-0.0466162841346462
-0.016059979197899206,-0.05191895381136577
-0.004111507794664872,-0.017860265664770347
-0.018076064900012657,-0.05254901364691405
-0.008214935427658644,0.0035965302269935695
-0.007831260118113742,-0.004068006423484835
-0.016879146428632138,-0.02664771801833944
-0.022057446110761842,-0.03942080134108127
-0.022843842440814208,-0.03347895723114235
-0.027017352660622006,-0.05578948180681179
-0.02779120359555985,-0.0703729152691847
-0.018442121311542853,-0.07734609858266264
-0.030184293409075632,-0.07886411121490679
-0.036872113864966936,-0.0963130028084411
-0.049268836975661416,-0.10608296688957927
-0.05397007863853589,-0.11370641406152646
-0.0493519570231621,-0.11503363173840998
-0.04694875678951026,-0.050229371621062675
-0.04666225159893601,-0.0638655243699652
-0.04558645359888017,-0.06196004480620427
-0.051502743031154305,-0.07102323458218218
-0.05508669846775338,-0.06638428811553863
-0.047623078198378646,-0.053039042599361916
-0.05649299456885864,-0.07528737800165988
-0.05383505952533169,-0.04426022159355551
-0.04873313252858637,0.013125722830585865
-0.03909850320238831,0.021525650850389214
-0.03695263949990654,0.03557473486386803
-0.03675892404568851,0.04532218852091656
-0.020635051569502707,0.09814789170842818
