y_obs,ca_obs,r_obs
0.0130216043557549,-0.0152488174335028,0.13712090002424
0.0112069446007112,0.0620969840044429,0.0527074754629324
-0.00819467716730652,-0.05906211478902,0.0356431770760738
0.0585972850299194,-0.0026227906207801,-0.0944546400605899
0.0687028117045215,-0.0687310220208372,-0.0258425466637047
0.0390697675257918,-0.0857297961343867,-0.0186867386152059
0.0582726369007133,-0.103582826289364,0.0959612405917352
-0.00665047686248088,-0.091739838926611,0.0644358844080371
-0.000719557029068679,-0.0541076655752985,0.0809538400146756
-0.0162395521157339,0.0158295761371629,0.0294307021616031
0.0100272782012853,0.0980006753131502,-0.0863295375836143
0.000202727399371584,0.0763167579931876,-0.242708716238022
0.0386276892507195,-0.0512105185939885,-0.111615836828123
-0.00677051909694059,-0.066651532430962,-0.0380012732086907
0.00430262057482915,-0.0141602145945692,0.00783133355139608
-0.000143764874165822,-0.00351647578849043,-0.018851339069446
0.0290945904871488,-0.0161840109023298,0.0709466796549714
0.011358929602503,0.0837673176412093,-0.0829489110459611
0.0187242335461746,-0.0390103540790741,0.0907403717623591
0.00778873707031922,0.00618984162597862,-0.00600205722237136
-0.0193228349250779,-0.0214148683473101,-0.00661454004787517
0.0157334262390162,-0.0479582134491122,0.105432729843721
-0.0386455633240419,0.0571063645932589,-0.0418071926318894
0.0400447525261632,0.0493699090282437,-0.0607062718631543
0.0302251015204989,-0.0338269668215209,0.0471248105089442
-0.0224736475134515,0.0318194157761065,-0.103568998674473
-0.00515909725291754,-0.0358465345981956,-0.0428975021085639
0.0086219163316101,-0.0587889874650476,-0.00264674080132297
-0.0138619720824231,-0.0697992543969673,0.0412139587955626
-0.0197692582979482,0.0160911772349222,0.0147431612609988
-0.0404108893848272,-0.0042466611435255,0.000933509381392877
0.0388510198963481,0.0603194888446864,-0.0580241351532603
0.0327189201908865,0.0700860682352827,-0.163175659563738
-0.00264050090861253,-0.0632338932726242,0.0216687708679778
-0.00610302739307756,0.0130876935534148,-0.0445205664504638
-0.0126743795074674,-0.0409130419421675,0.0186283079093506
0.0309023921360662,0.0700062525206015,-0.017892575285094
0.0027886237216037,-0.021318184978451,0.0899831777498177
0.0127332262033009,0.00283117504487868,0.019463123513291
-0.0398754662253659,0.0233234081855582,-0.0181444752608503
0.0483345688817726,-0.0145842128200845,0.0505220134468689
0.000284615294356527,0.0116891880993652,-0.0323795228115773
0.0313686908864997,0.0014727177658305,-0.0346779115484396
-0.0252236076513531,-0.0037498222601519,-0.0409474648862214
-0.0501438653985577,-0.0351822872909242,0.0214860245341321
-0.0336906525244515,0.0463058175284862,-0.102680344151416
0.00299630213554675,0.009092922154346,-0.0499223635505504
0.00231875409073932,0.0590548316179196,-0.146628491071642
-0.000182329683235869,0.0292750523286424,-0.107662701191622
-0.00180241647720365,0.0312383360978272,-0.175926822078179
0.0318843829674792,-0.0372520890798658,-0.0420835319901002
0.00280334698340469,-0.0724615693546327,0.0607959714901399
-0.0258095796374693,-0.0485245707938382,0.105385991648852
-0.0434949818797807,0.0586276970175236,-0.00719723015534404
-0.0504156937462353,-0.101076289735239,0.178657186278863
-0.0451189308151228,0.116020139687637,-0.0641491831748802
-0.0184949365819142,0.0318220668506767,0.0411672612395842
-0.0714375548040809,0.064649798856112,-0.104200770449559
-0.0202116357009065,0.00466014896153477,0.00905584202345417
-0.00849172752146173,0.0160586995032046,-0.0374631602203882
-0.0321141141075754,-0.0125857446256914,0.0226361271074659
-0.0313705032862595,-0.0258922505419947,0.0413429657954272
-0.0505999280466434,-0.0514661824942484,0.0968986321191989
-0.0438054204067414,0.0468600169448421,0.000394735577085451
-0.0308069331356449,0.0275631623109006,-0.00203442286324584
0.00351315377380326,-0.0390307810118261,0.109046319911806
-0.0150119265866304,-0.00502401168734115,0.0637052095410536
-0.0399388777648895,-0.0239125639190364,0.0783076816228694
-0.029522691506984,0.0110269220022018,0.0491159485924171
-0.0441144290750362,0.033271868557146,-0.00668456085406042
-0.0368954684062985,-0.0212021758868396,0.119720306358006
-0.0484050716927517,0.098122638220258,-0.0317342368281776
-0.0271147863463997,0.0166652813443712,-0.0292616707957183
-0.0171994050802302,0.00840507538267478,-0.0878880387334859
0.0315509813386699,0.028900097155361,-0.0362687419637888
0.0132544469143801,-0.015023368093211,-0.0209921161393561
0.00307400264651447,-0.0410185080939437,0.0259672237914371
-0.0328112074568687,0.0376346925640853,-0.0677306574172284
-0.02416038388041,0.0119982444494482,-0.0392930341707757
-0.0837203722925904,-0.0312074899673088,-0.0447651392516104
-0.0730970269126392,-0.0432208289264004,0.0574264693686666
-0.0526255715876965,0.0597851888796072,0.0234059857193498
-0.0345597498960324,-0.0143362259035075,0.122488933339911
-0.033612194809035,0.0774650579825326,-0.0308380266753052
-0.00736988581329205,0.0191985108220397,0.0256405082736036
-0.0121147911533636,-0.0107269811882204,0.156332298279351
0.02698708889706,0.0395435630304418,0.0571606628516229
-0.0268877715359959,0.0328106316898814,-0.031556880121831
-0.00162671962056783,0.064048914539151,-0.128727688519635
-0.0132190076856724,-0.0495488985490605,-0.0196520436879626
-0.000295377444001453,-0.0766454334211938,0.0765561528855261
-0.0264401280294866,0.00492622890217293,0.0344380181406618
-0.052018522713901,-0.0220059454308155,0.0754631574819407
-0.0423919304084425,-0.00983800093781462,0.0824908687658797
-0.025566513621009,-0.0259981578472169,0.108668081463858
-0.0205682413470182,0.0751652541623203,-0.0294263922018142
0.0235578371050225,0.0891328960728168,-0.124112229055597
-0.0150237526973719,-0.0944970796073251,0.0512779830951475
-0.0190422389813259,0.0491800703193024,0.00638313032758835
0.00162710945049793,0.162493841905872,-0.157506229449065
0.0239150985736768,0.0277946355519092,-0.0971172695308833
0.0409648447812035,-0.0436058258202018,0.0490708515173625
0.0267350854080347,-0.0302709818067172,0.0209318141478564
0.025689005357352,-0.0420118653972851,0.0741066283720401
0.00207797795880514,0.0065857264244769,0.0933962516115543
-0.0230435253286595,0.084041590515984,-0.0713423409282073
0.011722199286305,0.00559011954898895,0.0526247260760051
-0.0114492881167135,0.0117125177530147,0.026057605014577
-0.00327144388518998,0.0214250177723738,0.0409883236917633
-0.0112346084967955,0.0720777261782555,-0.144058108675668
-0.00301592620241968,0.0182381157501045,-0.111343643404703
-0.0247577840907019,-0.0312305690627393,-0.0170380667446174
0.0359472751693162,0.0204490807472235,0.0895083763251695
0.020888953067689,0.08254503108105,-0.0772642290566303
0.0270242324275359,-0.0324459826211672,0.0489717412262138
0.0461950651728474,0.0155932192937983,-0.0173224952283195
0.0465410766230896,-0.0412078412423557,0.0106558147648957
0.0334799411504831,0.0372186767375627,-0.0476950952318913
0.0699280869288206,0.0154161558339982,-0.0456742358846073
0.0608433411699317,-0.0209130088484939,0.00792778692671627
0.0217998243192066,-0.0598330939482302,-0.000772854877943959
-0.0102745114553569,-0.0753079818585204,0.0639573015935562
-0.0224977012010142,0.040009080319575,-0.0597012205647445
-0.0080437191951606,0.0458438195866056,-0.114321131379653
-0.0108857959991989,-0.0350591511988979,-0.0233280826042791
-0.0283562986886506,-0.0222021508252743,-0.020099518901085
-0.0610663685163311,-0.112278860112986,0.0768900405592575
-0.0255781040909491,0.0157165997279947,-0.00404056235086908
-0.0376351942853857,-0.0918985502942366,0.141675409423943
-0.0218369205496365,0.0584620279038807,-0.033593015227122
-0.0189176584056368,0.0283506515926681,-0.0258539967689588
-0.0326465461179282,0.0349975911084349,-0.0682962203385041
-0.0530159132496039,-0.0350108924721772,0.035782887820478
-0.0220250631516611,0.0037059896949082,0.0315475850586937
-0.0520706820757664,0.0507996928109641,-0.0646626226112485
-0.0205933638105539,-0.0242809848943193,0.076320712963635
0.00798211611650522,-0.0104244067022239,0.0553654673486726
0.00295970384367584,0.0625379392133484,-0.0319617057237223
0.0107186622623244,-0.0178279919153459,0.0603889233938209
-0.0149838764575855,0.0385950668392293,-0.00451788706722265
-0.0207677721639196,0.0155545814152379,-0.00769050413026296
-0.0137812323969829,-0.0191523435422442,0.0504666690561606
0.0286895550118923,-0.024775580113881,0.0390722036484333
-0.00317652108726769,-0.0333864240745547,0.052098576729959
0.00555581778617077,0.0327761911865586,0.0608455367342986
-0.0359505768370576,0.0611445512658247,-0.0885206365055121
0.0249508799096011,0.00505774282723406,-0.0350266586954162
0.0328712480450921,0.0100353709125194,-0.0784403932466446
0.0108172042364197,-0.101453840361384,0.102616433912827
0.0296937420655388,0.011245760191955,-0.00590200575936505
0.0185456127798818,0.0799911912170701,-0.145229541262556
0.0441115230057918,-0.0016735804857376,-0.0260518770894198
0.012023270497934,-0.0185189957992337,0.0201125265327107
0.0251045392307721,-0.0117445545256798,-0.037643354808605
-0.00654004556453162,-0.014871768681769,0.0134525807001487
-0.0257654435246468,0.00850010266911181,-0.0354448135719209
0.0104826795224838,0.000744213322477282,0.0217795730165175
0.0231512335699162,-0.0259121155972708,0.0698859134629111
0.0190710087107499,0.0121922914010846,0.051029454192402
0.023950584110974,0.0533970547693158,-0.0315864862223829
0.023539464754755,0.00929155227934459,-0.0219206063990741
0.0303759371640347,-0.0463917168992364,0.0802573259882656
0.014720442770243,0.00371511211185343,0.00466612675289683
0.0190292933902728,0.0124305360481749,-0.03852216944686
0.0307937061831445,-0.056662267023474,0.0043972349650111
0.00245097534562942,0.0259884801395213,-0.048192363277204
0.0280401330269562,-0.0336069623641309,0.0605303785942396
0.0298726595605965,-0.00935107423037488,0.0309489804915056
0.0171810167017383,-0.0257050272435056,0.0435941290932376
0.0719793675493793,0.101034012064042,-0.0714454266266925
0.0270639610738054,0.0202295432614455,-0.0889535926601642
0.020465563881559,-0.0386477853577918,-0.0280217340682221
0.0220077013065744,-0.0943225378810276,0.0545090842441124
0.0340628950883626,0.0819086990648681,-0.078792379168075
0.0529886221488389,0.0591265392818649,-0.14570270566867
0.0502879494448738,-0.132080258757304,0.141657635210039
-0.0043852079017992,-0.0316800057589884,0.0496326729109755
-0.00818729879430793,0.0536580541260696,-0.0304472867939397
0.00696312657243727,0.0822430585211135,-0.099563052281633
0.0489694048431785,0.0178321473168832,-0.0440506021789332
0.0559168358218198,-0.0332864842628477,-0.0250548927106034
0.0269957801865283,-0.0975472850113181,0.0747064830243795
-0.00113864784690436,0.0332408511449217,-0.0447741248646218
-0.00214201135541919,0.0165445079828069,-0.0363306650075383
0.0258041223317966,-0.0135044006960608,-0.0245722728738467
0.00548268850894574,-0.0553466070734442,0.0715974498013521
-0.00346248143078739,-0.0233231043985748,0.0903564115289814
-0.0241400811467115,-0.0767866721081678,0.169568444989474
-0.0460245543063318,0.0167292447399984,0.0847118773995218
-0.0188587447598833,0.0334774032279104,0.126089546422344
0.000478818266512838,0.0103167885965584,0.137623838819047
0.0285487587663023,0.0787681636586016,0.0443522616816225
-0.0374334248246949,0.00515513370231151,-0.0112538939671958
-0.0141395546541594,0.00744525747030753,0.0338280523962095
-0.00915729091826498,0.0938363166468068,-0.108529852497833
-0.0107135255108778,-0.0317679377275993,0.0234846880828063
-0.0398626913585535,0.00545638528032245,0.0105192130828961
-0.0430976873771776,-0.0227118414605087,0.0727953381041863
-0.0262509521857964,-0.00503908690456066,0.0867234016009558
-0.0120041539681471,-0.0154708225747002,0.0740347854242807
