y_obs,ca_obs,r_obs
0.0130216043557555,-0.0483365714146782,0.126806746174623
0.0116948465580099,0.0269538927942862,0.0494957101850232
-0.00714132031099969,-0.0910237485952677,0.0322753348720606
0.0600263383257406,-0.0275792598198874,-0.102339045127393
0.070309820862388,-0.0998309777834724,-0.0304491852715793
0.040962240403328,-0.118014838633405,-0.0236723725091032
0.0606016815839917,-0.136377355439923,0.0864138838522399
-0.00395335453701991,-0.130515972883819,0.0575630149702436
0.00197789456533389,-0.0935241143674309,0.0726630512366853
-0.0134859990106794,-0.0229318007208602,0.0226411340459869
0.0131513449292647,0.0628093484097154,-0.098777284524216
0.0039687922921041,0.042703247583554,-0.282644669802015
0.0426743415719025,-0.0841543348821627,-0.1287564754367
-0.00218579675361201,-0.104229698989594,-0.0498032350705398
0.00974069808452549,-0.0504219722112617,-0.00407563013355932
0.00552511533811212,-0.0415050969129231,-0.03190059193354
0.0350113937286566,-0.051295974294062,0.0548241363108421
0.0176279023853846,0.049586131416541,-0.102073260775826
0.0254717975774911,-0.0707723268693234,0.0705487656069374
0.0150738272063176,-0.0319277711023278,-0.0232288543446524
-0.0116607770692775,-0.0586478101815438,-0.0245619656242033
0.0237546928851657,-0.0838770044032696,0.0816745747123943
-0.0303618530153901,0.0235346760125209,-0.062734291550515
0.0489004293417111,0.0122159371173226,-0.0842134201416248
0.0395134887814544,-0.0671349421026944,0.0238319451153469
-0.0126462368135821,-0.00345302985054948,-0.132511629219716
0.00515543742301761,-0.0706684870719148,-0.0678933590986369
0.0192747714949187,-0.0931846569360246,-0.0268221261784378
-0.00305252429118867,-0.107321664416898,0.0163972838976559
-0.00888482888225244,-0.0189965565392302,-0.0106064223663517
-0.0291888866535473,-0.0407179629810088,-0.0252313574537228
0.0504276926981205,0.0230201261549585,-0.0878660926749701
0.0448345215475816,0.0362668921601879,-0.206526414184441
0.00971419154321025,-0.0940027536649572,-0.00854529157389828
0.00734899271868259,-0.0221033384581975,-0.0766636420116362
0.0010612474231904,-0.0765968645234061,-0.0130178205819127
0.0448860006631698,0.0390198518744581,-0.0513889320402548
0.017243661142854,-0.0501581382752593,0.052105748218554
0.0276259059837733,-0.0332255889603963,-0.0155899488653909
-0.0245790406678788,-0.00829333494692758,-0.0543993819567214
0.0640993951976434,-0.0485164860767595,0.0124036045337224
0.0164790484326496,-0.0230585512854322,-0.070867540398103
0.0479178607495384,-0.0326678247942821,-0.0742033317097739
-0.0083930242575469,-0.0360198512015798,-0.0815455329512594
-0.0327322042684068,-0.0705648738740427,-0.0189189728662938
-0.0160063652902849,0.0139718852624338,-0.149724798208409
0.0212198383855397,-0.0232907678817039,-0.0939535937483175
0.0208872515971752,0.0278656095540641,-0.201717153523493
0.0187570540453193,0.0012554321471494,-0.158862504310679
