c_obs,i_obs
-0.0017776628964254605,0.0009646397130336037
-0.00646554753663441,-0.012935607882416964
-0.008816929038369132,-0.04247241716833279
-0.002072211490409423,-0.02878258980763737
-0.0078014839497183314,-0.04276548034468786
-0.008771675029364132,-0.030968830607363957
-0.013358449406497101,-0.03430473522072202
-0.009685035534982726,-0.013703941677777264
-0.0045859092493848504,0.00013071590576101046
-0.013922359891643036,-0.014292953141895732
-0.00517494061111913,0.011230908521070778
-0.005917032732950658,0.013863198411543674
-0.006668854804687811,0.01149043196836821
0.0018498946209863226,0.03380504880413822
0.00732539463120521,0.034097609760825445
0.008540107150784333,0.024828607945416904
-0.0018906953566070173,-0.01859687179344328
-0.004480051062004881,0.0031992857225571396
-0.008748974656169504,-0.017170462245625302
-0.007817432002339333,-0.031951906440405235
-0.010821150008777258,-0.03566003852884703
-0.002174420927586366,-0.031094629219296944
-0.014188703631289799,-0.03611052166947814
-0.02121815971296974,-0.07306345228646441
-0.015547137407173235,-0.05720283931092176
-0.017374881362508927,-0.05377926924682362
-0.016991329119218086,-0.01210471601874051
-0.01985470159256452,-0.024096512187513627
-0.014261631147822829,-0.026950689733186876
-0.01960429359262851,-0.031233709438457005
-0.014218040341277719,-0.014963437624029172
-0.016425190720805307,-0.016575134741451194
-0.019097532755962512,-0.01094051324409019
-0.012564630191762561,-0.004602801632216926
-0.013614476933523686,0.033201013741613924
-0.007311133807786094,0.05267950081129239
-0.013106028597328716,0.034177845330433006
-0.0007573205659203606,0.039709807853555004
-0.00297396766376286,-0.011294629738388066
-0.004377403731509401,0.011549043237981532
-0.013329791743746728,-0.014975250197819307
-0.011667817678152791,-0.03523737033973975
-0.016503151096040912,-0.03282540516346896
-0.013895614280100966,-0.02533256530745694
-0.01824035792545682,-0.06652633703532104
-0.014771835072290754,-0.021131603973676395
-0.014679505714619982,-0.0004798329880511807
-0.012998718760330699,0.006846521618826404
-0.012944766863103002,0.00978888642433054
-0.011272599746650588,0.024842754371706716
-0.0032758964122071898,0.04599529414530156
-0.010662232362308314,0.02088858877863731
-0.002128954558656515,0.03249105364889341
-0.00907598498655482,0.018800198109533362
-0.008300366182477056,-0.018018016676534607
-0.011340753541231265,-0.02293571704776741
-0.01741407329615027,-0.07430860029673736
-0.020605978607482596,-0.053232579407135175
-0.012699856011515808,-0.030999648477699922
-0.02535004029392985,-0.01353821297617268
-0.008545919952831079,-0.03292720170884197
-0.021968458862456137,-0.04797537707345416
-0.02630474677476755,-0.04366557009683019
-0.018496735246241958,-0.014388535171641823
-0.0068439840049640144,0.034857237568021206
0.00046642072753904143,0.08464793602941911
-0.003397856490593195,0.09545519658557478
0.001129095348435551,0.07697520097325208
0.008734809115886085,0.07385421495073118
0.009160164783252416,0.07239790796249704
0.012358674929704773,0.07205805108169794
0.01581234549323285,0.09043303181959078
0.02438657734683139,0.06966726506788976
0.013164856301596708,0.032687734791891764
0.021025245842103395,0.053793298124871776
0.0220161170453292,0.02442337957299665
0.022441994835583304,0.06678189680042314
0.01828144683874697,0.06604661159498358
0.017465525755749545,-0.0022642889274962553
0.018520947517800188,0.006712994780751857
0.022192288286742752,0.010031467134539796
0.019009541543983575,0.0447904705749325
0.01621489406534899,0.03520145229847176
0.029555376820733913,0.062266026259893
0.022906500486403567,0.030436880724224204
0.02799500325071476,0.03921641593979863
0.02347874435549893,0.035584504663986424
0.029420504776498057,0.04051465172288883
0.025362432288772174,0.028842162566173
0.029352674362863856,0.02671285960529059
0.02395749455164995,0.028143967985123718
0.0279894221509423,0.03519131791980228
0.032567186419742974,0.03746996936260688
0.03556793872744449,0.04725392135021293
0.03906304640558026,0.06300025718301462
